schedule_month,region_name,commissioner_name,monthly_ud_as_delivered,monthly_uo_as_delivered,urgent_forms,any_band_unique_patients_rolling_12_month,band_1_unique_patients_rolling_12_month,band_2_or_3_unique_patients_rolling_12_month,urgent_band_1_unique_patients_rolling_12_month,other_unique_patients_rolling_12_month
2020-10-01T00:00:00Z,East of England,Norfolk and Waveney ICB,32621.6,NA,7576,284276,186577,82234,48526,4141
2020-10-01T00:00:00Z,East of England,Suffolk and North East Essex ICB,39368.4,NA,5635,273668,181435,84466,40017,3161
2020-10-01T00:00:00Z,London,North Central London ICB,53515.2,NA,8160,353753,181360,142024,71252,3667
2020-10-01T00:00:00Z,London,North East London ICB,70105.4,NA,12203,460802,219503,187272,103671,6834
2020-10-01T00:00:00Z,London,North West London ICB,85267.2,NA,13750,539672,273191,218600,112083,5857
2020-10-01T00:00:00Z,London,South East London ICB,70937.2,NA,10275,453618,238176,179540,87416,3574
2020-10-01T00:00:00Z,London,South West London ICB,51273.2,NA,7553,348060,198311,126813,63893,2353
2020-10-01T00:00:00Z,Midlands,Birmingham and Solihull ICB,44137,NA,10866,376808,209448,141434,67431,6231
2020-10-01T00:00:00Z,Midlands,Black Country ICB,47128.4,NA,9262,357340,198348,132311,60662,9841
2020-10-01T00:00:00Z,Midlands,Coventry and Warwickshire ICB,39071.4,NA,5649,302590,197809,93132,38374,8943
2020-10-01T00:00:00Z,Midlands,Derby and Derbyshire ICB,37167.6,NA,6720,323098,218508,100954,42209,3478
2020-10-01T00:00:00Z,Midlands,Herefordshire and Worcestershire ICB,24380.2,NA,4591,197393,130090,60520,29810,1224
2020-10-01T00:00:00Z,Midlands,"Leicester, Leicestershire and Rutland ICB",32883.6,NA,6987,346900,228259,106472,50582,3416
2020-10-01T00:00:00Z,Midlands,Lincolnshire ICB,29834.8,NA,4721,223780,150677,67012,33455,2700
2020-10-01T00:00:00Z,Midlands,Northamptonshire ICB,26339.4,NA,3851,204866,132896,64258,30926,1734
2020-10-01T00:00:00Z,Midlands,Nottingham and Nottinghamshire ICB,42017.8,NA,6918,361603,237206,117113,48217,2741
2020-10-01T00:00:00Z,Midlands,"Shropshire, Telford and Wrekin ICB",18610.2,NA,3314,148465,98613,45835,22251,1771
2020-10-01T00:00:00Z,Midlands,Staffordshire and Stoke-on-Trent ICB,42217.8,NA,7530,354121,230501,119027,45734,3847
2020-10-01T00:00:00Z,North East and Yorkshire,Humber and North Yorkshire ICB,76133.6,NA,14893,538318,357665,153639,84560,6140
2020-10-01T00:00:00Z,North East and Yorkshire,North East and North Cumbria ICB,127456.8,NA,26951,937786,562904,322937,161469,12219
2020-10-01T00:00:00Z,North East and Yorkshire,South Yorkshire ICB,59573.4,NA,13731,528671,330164,169542,85055,4977
2020-10-01T00:00:00Z,North East and Yorkshire,West Yorkshire ICB,93919,NA,20057,786183,489201,250123,135090,6513
2020-10-01T00:00:00Z,North West,Cheshire and Merseyside ICB,94318,NA,22404,806592,471191,284112,156925,8399
2020-10-01T00:00:00Z,North West,Greater Manchester ICB,105961.2,NA,22951,918839,567008,301980,168855,7552
2020-10-01T00:00:00Z,North West,Lancashire and South Cumbria ICB,56359.2,NA,11246,482437,305083,160688,74628,5412
2020-10-01T00:00:00Z,South East,"Buckinghamshire, Oxfordshire and Berkshire West ICB",60900,NA,10881,479645,321614,140943,79192,1695
2020-10-01T00:00:00Z,South East,Frimley ICB,27018.6,NA,4983,213671,137050,67657,35227,920
2020-10-01T00:00:00Z,South East,Hampshire and Isle Of Wight ICB,59119.4,NA,9623,504026,331493,146823,84284,3717
2020-10-01T00:00:00Z,South East,Kent And Medway ICB,67569.4,NA,9796,470435,294223,153122,80522,3116
2020-10-01T00:00:00Z,South East,Surrey Heartlands ICB,42256.8,NA,6496,263072,184081,75805,37730,996
2020-10-01T00:00:00Z,South East,Sussex ICB,74069.6,NA,10453,484449,310688,158517,81100,2993
2020-10-01T00:00:00Z,South West,"Bath and North East Somerset, Swindon And Wiltshire ICB",31487,NA,4943,220670,151263,65026,30916,1935
2020-10-01T00:00:00Z,South West,"Bristol, North Somerset and South Gloucestershire ICB",40785.4,NA,6506,312833,208403,94505,49876,5173
2020-10-01T00:00:00Z,South West,Cornwall and the Isles Of Scilly ICB,18773.4,NA,3820,160981,98229,49734,29205,3682
2020-10-01T00:00:00Z,South West,Devon ICB,50128.4,NA,8219,345291,220338,110552,59315,3289
2020-10-01T00:00:00Z,South West,Dorset ICB,31724.6,NA,4975,232332,151514,72608,36182,2378
2020-10-01T00:00:00Z,South West,Gloucestershire ICB,17910.4,NA,3487,136916,91693,41003,19622,1218
2020-10-01T00:00:00Z,South West,Somerset ICB,23198.4,NA,4316,166180,107233,51834,27896,1351
2020-11-01T00:00:00Z,East of England,"Bedfordshire, Luton and Milton Keynes ICB",42937.4,NA,7161,242910,146106,78912,45887,1148
2020-11-01T00:00:00Z,East of England,Cambridgeshire and Peterborough ICB,43827,NA,5301,218396,151071,63777,32156,829
2020-11-01T00:00:00Z,East of England,Hertfordshire and West Essex ICB,78960.6,NA,11960,418081,264655,132498,76107,1987
2020-11-01T00:00:00Z,East of England,Mid and South Essex ICB,67812,NA,10042,340486,204410,113764,65894,1733
2020-11-01T00:00:00Z,East of England,Norfolk and Waveney ICB,42079.4,NA,8816,250884,156478,73266,51100,4091
2020-11-01T00:00:00Z,East of England,Suffolk and North East Essex ICB,48909.8,NA,6748,247978,158366,77744,41929,3149
2020-11-01T00:00:00Z,London,North Central London ICB,74414.6,NA,10461,327158,161854,129361,74323,4221
2020-11-01T00:00:00Z,London,North East London ICB,91657.8,NA,14250,429771,193658,171609,111074,7079
2020-11-01T00:00:00Z,London,North West London ICB,107528,NA,15045,497679,242254,197789,116535,6587
2020-11-01T00:00:00Z,London,South East London ICB,89124.6,NA,10969,420273,213226,163503,91714,4226
2020-11-01T00:00:00Z,London,South West London ICB,65159,NA,8727,318534,175311,115380,66154,2680
2020-11-01T00:00:00Z,Midlands,Birmingham and Solihull ICB,55441,NA,11707,338087,176451,126412,72557,6438
2020-11-01T00:00:00Z,Midlands,Black Country ICB,57854,NA,9663,320242,168593,117719,64435,10174
2020-11-01T00:00:00Z,Midlands,Coventry and Warwickshire ICB,46476.4,NA,6125,272759,169981,85235,40891,9895
2020-11-01T00:00:00Z,Midlands,Derby and Derbyshire ICB,50236.4,NA,7799,286973,184673,91577,45342,3383
2020-11-01T00:00:00Z,Midlands,Herefordshire and Worcestershire ICB,32406.4,NA,5136,174132,108796,54668,31607,1202
2020-11-01T00:00:00Z,Midlands,"Leicester, Leicestershire and Rutland ICB",46790.8,NA,8072,310349,196651,95988,52619,3401
2020-11-01T00:00:00Z,Midlands,Lincolnshire ICB,37443.8,NA,5268,202000,131130,61304,34983,2534
2020-11-01T00:00:00Z,Midlands,Northamptonshire ICB,35885.6,NA,4489,182144,113076,58710,31611,1618
2020-11-01T00:00:00Z,Midlands,Nottingham and Nottinghamshire ICB,61159.8,NA,7655,321433,201566,106459,50694,2737
2020-11-01T00:00:00Z,Midlands,"Shropshire, Telford and Wrekin ICB",23908.6,NA,3870,132298,84293,41469,23498,1813
2020-11-01T00:00:00Z,Midlands,Staffordshire and Stoke-on-Trent ICB,53024.2,NA,8018,312691,194550,106782,48633,3867
2020-11-01T00:00:00Z,North East and Yorkshire,Humber and North Yorkshire ICB,103133.4,NA,17717,477177,299603,138761,89855,6157
2020-11-01T00:00:00Z,North East and Yorkshire,North East and North Cumbria ICB,170746,NA,31394,840360,474432,290281,174112,12380
2020-11-01T00:00:00Z,North East and Yorkshire,South Yorkshire ICB,79237.8,NA,13795,466478,274055,152966,89257,4927
2020-11-01T00:00:00Z,North East and Yorkshire,West Yorkshire ICB,117229.2,NA,21891,700653,410372,226172,142923,6463
2020-11-01T00:00:00Z,North West,Cheshire and Merseyside ICB,129407,NA,26260,722431,397868,254934,164392,8405
2020-11-01T00:00:00Z,North West,Greater Manchester ICB,143969.4,NA,28492,823557,481853,272371,176714,7450
2020-11-01T00:00:00Z,North West,Lancashire and South Cumbria ICB,74829.6,NA,12785,431621,259321,144745,78840,5318
2020-11-01T00:00:00Z,South East,"Buckinghamshire, Oxfordshire and Berkshire West ICB",77287.8,NA,12057,429065,276779,127664,81716,1691
2020-11-01T00:00:00Z,South East,Frimley ICB,34060.2,NA,5374,193459,119987,61430,36495,917
2020-11-01T00:00:00Z,South East,Hampshire and Isle Of Wight ICB,82805,NA,12859,452206,285806,134442,86542,3773
2020-11-01T00:00:00Z,South East,Kent And Medway ICB,81834.6,NA,10598,420402,254039,138648,80520,3070
2020-11-01T00:00:00Z,South East,Surrey Heartlands ICB,58902.4,NA,7785,239316,163312,69292,39690,1022
2020-11-01T00:00:00Z,South East,Sussex ICB,95672.4,NA,12562,441376,273839,145448,83823,3023
2020-11-01T00:00:00Z,South West,"Bath and North East Somerset, Swindon And Wiltshire ICB",39120.4,NA,5476,197724,130893,59361,32467,1761
2020-11-01T00:00:00Z,South West,"Bristol, North Somerset and South Gloucestershire ICB",50644.8,NA,7457,278089,177863,85408,51516,5034
2020-11-01T00:00:00Z,South West,Cornwall and the Isles Of Scilly ICB,22870.4,NA,4130,143987,83200,44657,29987,4028
2020-11-01T00:00:00Z,South West,Devon ICB,63734,NA,8497,308760,187515,101626,61166,3229
2020-11-01T00:00:00Z,South West,Dorset ICB,41817.6,NA,5790,207242,129461,65872,37799,2400
2020-11-01T00:00:00Z,South West,Gloucestershire ICB,23343.6,NA,3443,121716,77738,37441,20756,1228
2020-11-01T00:00:00Z,South West,Somerset ICB,29215,NA,4951,146400,89165,46824,29269,1309
2020-12-01T00:00:00Z,East of England,"Bedfordshire, Luton and Milton Keynes ICB",27855.6,NA,4351,220905,128905,70333,46337,1336
2020-12-01T00:00:00Z,East of England,Cambridgeshire and Peterborough ICB,25946.2,NA,2882,195897,131915,57322,31966,955
2020-12-01T00:00:00Z,East of England,Hertfordshire and West Essex ICB,47089.4,NA,6908,381711,235367,118959,76555,2202
2020-12-01T00:00:00Z,East of England,Mid and South Essex ICB,41748.8,NA,6509,307478,176905,102264,66594,2094
2020-12-01T00:00:00Z,East of England,Norfolk and Waveney ICB,26165.6,NA,5192,219618,130025,63538,51163,4214
2020-12-01T00:00:00Z,East of England,Suffolk and North East Essex ICB,29014,NA,3771,222170,137163,69666,41590,3410
2020-12-01T00:00:00Z,London,North Central London ICB,44153.6,NA,5901,301126,144814,116329,74106,4866
2020-12-01T00:00:00Z,London,North East London ICB,60418.4,NA,11461,396884,169956,153627,114829,7355
2020-12-01T00:00:00Z,London,North West London ICB,67466.4,NA,8687,457227,216225,177184,116458,6999
2020-12-01T00:00:00Z,London,South East London ICB,56821.6,NA,6975,387292,191985,147075,91695,5053
2020-12-01T00:00:00Z,London,South West London ICB,41609.6,NA,5081,291813,156857,103526,65491,2891
2020-12-01T00:00:00Z,Midlands,Birmingham and Solihull ICB,36931.8,NA,7142,304597,151139,111594,74077,7343
2020-12-01T00:00:00Z,Midlands,Black Country ICB,36709,NA,6302,289432,145352,104398,65841,10731
2020-12-01T00:00:00Z,Midlands,Coventry and Warwickshire ICB,29082.4,NA,3320,245466,146414,77216,41316,10804
2020-12-01T00:00:00Z,Midlands,Derby and Derbyshire ICB,34816.6,NA,4352,254578,156789,81350,46001,3575
2020-12-01T00:00:00Z,Midlands,Herefordshire and Worcestershire ICB,22053,NA,3141,154319,91743,48635,31993,1374
2020-12-01T00:00:00Z,Midlands,"Leicester, Leicestershire and Rutland ICB",32406.6,NA,5157,273539,166421,84435,52635,4665
2020-12-01T00:00:00Z,Midlands,Lincolnshire ICB,25126.8,NA,3360,183589,115267,55659,35513,2559
2020-12-01T00:00:00Z,Midlands,Northamptonshire ICB,20403.6,NA,2653,162791,97287,52660,31270,1642
2020-12-01T00:00:00Z,Midlands,Nottingham and Nottinghamshire ICB,45630.6,NA,5411,285882,171575,95256,51670,3200
2020-12-01T00:00:00Z,Midlands,"Shropshire, Telford and Wrekin ICB",14700.8,NA,2092,118382,72791,36684,23554,1989
2020-12-01T00:00:00Z,Midlands,Staffordshire and Stoke-on-Trent ICB,34814.8,NA,4746,277979,166220,94932,49168,4225
2020-12-01T00:00:00Z,North East and Yorkshire,Humber and North Yorkshire ICB,70368.6,NA,10033,426387,254485,124645,91127,6537
2020-12-01T00:00:00Z,North East and Yorkshire,North East and North Cumbria ICB,114907.6,NA,18454,754859,402534,258811,177805,13830
2020-12-01T00:00:00Z,North East and Yorkshire,South Yorkshire ICB,57094.8,NA,8599,414464,230392,136906,89728,5527
2020-12-01T00:00:00Z,North East and Yorkshire,West Yorkshire ICB,81965.6,NA,13617,625550,346972,202307,144253,7104
2020-12-01T00:00:00Z,North West,Cheshire and Merseyside ICB,88644,NA,15860,645740,337143,225046,165486,9235
2020-12-01T00:00:00Z,North West,Greater Manchester ICB,100985.2,NA,18946,739399,411582,242415,178073,8798
2020-12-01T00:00:00Z,North West,Lancashire and South Cumbria ICB,55825.2,NA,9691,387142,221848,128998,81032,5931
2020-12-01T00:00:00Z,South East,"Buckinghamshire, Oxfordshire and Berkshire West ICB",48231.6,NA,7914,386724,240863,114191,81663,1849
2020-12-01T00:00:00Z,South East,Frimley ICB,19756.8,NA,2892,174254,105150,54399,35832,967
2020-12-01T00:00:00Z,South East,Hampshire and Isle Of Wight ICB,52118.2,NA,7131,400359,243034,118394,84670,4096
2020-12-01T00:00:00Z,South East,Kent And Medway ICB,52471.4,NA,7034,378544,222224,123876,78993,3606
2020-12-01T00:00:00Z,South East,Surrey Heartlands ICB,34493,NA,4750,219780,146430,62913,39870,1285
2020-12-01T00:00:00Z,South East,Sussex ICB,61366.4,NA,7890,405271,245342,132551,83499,3450
2020-12-01T00:00:00Z,South West,"Bath and North East Somerset, Swindon And Wiltshire ICB",28201.6,NA,3573,178121,113890,53591,32863,1760
2020-12-01T00:00:00Z,South West,"Bristol, North Somerset and South Gloucestershire ICB",34783.4,NA,5250,249541,153527,76788,51787,5289
2020-12-01T00:00:00Z,South West,Cornwall and the Isles Of Scilly ICB,16372.4,NA,3244,129088,71148,39463,30130,4821
2020-12-01T00:00:00Z,South West,Devon ICB,42352.2,NA,5616,277659,161001,92216,61184,3282
2020-12-01T00:00:00Z,South West,Dorset ICB,28026.6,NA,3940,185506,111140,59146,38161,2457
2020-12-01T00:00:00Z,South West,Gloucestershire ICB,16687.6,NA,2163,109613,67285,33879,20923,1312
2020-12-01T00:00:00Z,South West,Somerset ICB,20024.2,NA,3067,130473,75481,41893,29378,1401
2021-01-01T00:00:00Z,East of England,"Bedfordshire, Luton and Milton Keynes ICB",42258.2,NA,6683,195575,107781,62200,47402,1746
2021-01-01T00:00:00Z,East of England,Cambridgeshire and Peterborough ICB,43935.6,NA,4876,174729,112662,52396,32636,1225
2021-01-01T00:00:00Z,East of England,Hertfordshire and West Essex ICB,76374.6,NA,11168,343962,203005,106938,78014,2843
2021-01-01T00:00:00Z,East of England,Mid and South Essex ICB,60193.2,NA,8624,271095,146180,91070,67028,2846
2021-01-01T00:00:00Z,East of England,Norfolk and Waveney ICB,46533.2,NA,7650,189026,102331,56637,51720,4635
2021-01-01T00:00:00Z,East of England,Suffolk and North East Essex ICB,50419,NA,6284,199560,117287,64047,42445,3979
2021-01-01T00:00:00Z,London,North Central London ICB,68709,NA,8877,272351,124136,103674,74015,7451
2021-01-01T00:00:00Z,London,North East London ICB,87225,NA,12069,359570,142978,136288,117134,9307
2021-01-01T00:00:00Z,London,North West London ICB,104616,NA,12217,411404,184509,156304,116763,8470
2021-01-01T00:00:00Z,London,South East London ICB,91075.4,NA,10050,352607,166797,131008,93049,6430
2021-01-01T00:00:00Z,London,South West London ICB,62100.8,NA,8088,263877,134401,92074,67794,4059
2021-01-01T00:00:00Z,Midlands,Birmingham and Solihull ICB,69114.8,NA,10013,267770,122017,97253,76296,8558
2021-01-01T00:00:00Z,Midlands,Black Country ICB,68078,NA,8023,256081,118991,92567,66911,11564
2021-01-01T00:00:00Z,Midlands,Coventry and Warwickshire ICB,55025.8,NA,4936,215558,119548,70537,41729,12436
2021-01-01T00:00:00Z,Midlands,Derby and Derbyshire ICB,57062,NA,6087,219047,125617,72174,46681,4311
2021-01-01T00:00:00Z,Midlands,Herefordshire and Worcestershire ICB,37439,NA,4197,136184,75236,44776,32313,1836
2021-01-01T00:00:00Z,Midlands,"Leicester, Leicestershire and Rutland ICB",56966,NA,8291,237589,136687,74305,53368,7417
2021-01-01T00:00:00Z,Midlands,Lincolnshire ICB,37569.8,NA,4319,161778,96379,49759,35371,2839
2021-01-01T00:00:00Z,Midlands,Northamptonshire ICB,38020.2,NA,4167,143002,80951,47576,30815,1983
2021-01-01T00:00:00Z,Midlands,Nottingham and Nottinghamshire ICB,65812.8,NA,6652,249635,140032,86128,52543,3876
2021-01-01T00:00:00Z,Midlands,"Shropshire, Telford and Wrekin ICB",26784.8,NA,3495,106248,62070,33356,24098,2521
2021-01-01T00:00:00Z,Midlands,Staffordshire and Stoke-on-Trent ICB,61727.4,NA,6061,242925,136916,85129,49600,4737
2021-01-01T00:00:00Z,North East and Yorkshire,Humber and North Yorkshire ICB,109419.4,NA,14833,368402,203644,110996,91296,7106
2021-01-01T00:00:00Z,North East and Yorkshire,North East and North Cumbria ICB,184236.2,NA,25278,664797,325408,230975,181746,17070
2021-01-01T00:00:00Z,North East and Yorkshire,South Yorkshire ICB,93039.2,NA,12205,354534,179802,121429,89986,6780
2021-01-01T00:00:00Z,North East and Yorkshire,West Yorkshire ICB,137640.4,NA,18994,539978,273019,178744,146575,9166
2021-01-01T00:00:00Z,North West,Cheshire and Merseyside ICB,150891.2,NA,22386,562691,268655,198314,165969,12138
2021-01-01T00:00:00Z,North West,Greater Manchester ICB,171261.6,NA,26294,643154,329292,213197,181159,11921
2021-01-01T00:00:00Z,North West,Lancashire and South Cumbria ICB,83709,NA,12562,334953,177303,113299,83147,7499
2021-01-01T00:00:00Z,South East,"Buckinghamshire, Oxfordshire and Berkshire West ICB",79457,NA,11438,343372,204145,101550,81698,2692
2021-01-01T00:00:00Z,South East,Frimley ICB,34278.2,NA,4812,154244,89318,48069,35509,1321
2021-01-01T00:00:00Z,South East,Hampshire and Isle Of Wight ICB,84368,NA,11091,351521,201840,106912,82471,5123
2021-01-01T00:00:00Z,South East,Kent And Medway ICB,79724,NA,10454,334908,187380,111745,77027,4726
2021-01-01T00:00:00Z,South East,Surrey Heartlands ICB,58345.2,NA,6990,197709,127674,56053,40090,1938
2021-01-01T00:00:00Z,South East,Sussex ICB,89526.8,NA,11175,369252,216122,120585,82786,4559
2021-01-01T00:00:00Z,South West,"Bath and North East Somerset, Swindon And Wiltshire ICB",44269.2,NA,5367,158216,96005,48811,33394,1901
2021-01-01T00:00:00Z,South West,"Bristol, North Somerset and South Gloucestershire ICB",54344,NA,6428,219429,127594,69592,51141,5654
2021-01-01T00:00:00Z,South West,Cornwall and the Isles Of Scilly ICB,24974.2,NA,3871,111550,56593,34780,29451,6141
2021-01-01T00:00:00Z,South West,Devon ICB,63415.2,NA,7489,243790,131157,84229,60651,3036
2021-01-01T00:00:00Z,South West,Dorset ICB,41085,NA,4774,163499,92668,52963,37801,2643
2021-01-01T00:00:00Z,South West,Gloucestershire ICB,26136.8,NA,2373,97079,56273,31080,20755,1354
2021-01-01T00:00:00Z,South West,Somerset ICB,29419.2,NA,4093,113127,59710,37777,29514,1499
2021-02-01T00:00:00Z,East of England,"Bedfordshire, Luton and Milton Keynes ICB",60393.4,NA,6212,175815,91394,55519,49018,1953
2021-02-01T00:00:00Z,East of England,Cambridgeshire and Peterborough ICB,55489.6,NA,3492,160846,100533,48222,32950,1376
2021-02-01T00:00:00Z,East of England,Hertfordshire and West Essex ICB,101174.2,NA,8104,315040,179981,96359,78979,3009
2021-02-01T00:00:00Z,East of England,Mid and South Essex ICB,85529.4,NA,6926,244070,123472,83193,67854,3195
2021-02-01T00:00:00Z,East of England,Norfolk and Waveney ICB,62877.2,NA,5150,164195,80517,50970,51652,4856
2021-02-01T00:00:00Z,East of England,Suffolk and North East Essex ICB,60744.4,NA,4955,180119,100190,58894,42990,4163
2021-02-01T00:00:00Z,London,North Central London ICB,100664.2,NA,7342,251175,109065,94688,74249,9122
2021-02-01T00:00:00Z,London,North East London ICB,123583.4,NA,9330,334107,121446,124343,119581,12938
2021-02-01T00:00:00Z,London,North West London ICB,158492.8,NA,10989,380991,163761,141613,118130,9538
2021-02-01T00:00:00Z,London,South East London ICB,130366.6,NA,8281,326538,148064,118873,94399,7461
2021-02-01T00:00:00Z,London,South West London ICB,93367.6,NA,6672,243333,119197,83333,68604,4509
2021-02-01T00:00:00Z,Midlands,Birmingham and Solihull ICB,103813,NA,7506,238895,99770,86955,77401,9410
2021-02-01T00:00:00Z,Midlands,Black Country ICB,99973.2,NA,5772,228848,97709,83779,67407,11858
2021-02-01T00:00:00Z,Midlands,Coventry and Warwickshire ICB,76457.2,NA,4073,195654,102287,65148,42446,13431
2021-02-01T00:00:00Z,Midlands,Derby and Derbyshire ICB,76411.8,NA,4055,195252,105474,65590,46904,4611
2021-02-01T00:00:00Z,Midlands,Herefordshire and Worcestershire ICB,51081.2,NA,2985,123212,63982,41243,32521,1882
