"","DATE","SUB_ICB_CODE","LA_CODE","PATIENT_TYPE","POP"
"4976",2020-06-30,NA,"E10000008","Child",146874
"4977",2020-06-30,NA,"E10000011","Adult",450891
"4978",2020-06-30,NA,"E10000011","Child",106338
"4979",2020-06-30,NA,"E10000012","Adult",1175026
"4980",2020-06-30,NA,"E10000012","Child",314163
"4981",2020-06-30,NA,"E10000013","Adult",508160
"4982",2020-06-30,NA,"E10000013","Child",128910
"4983",2020-06-30,NA,"E10000014","Adult",1098211
"4984",2020-06-30,NA,"E10000014","Child",284331
"4985",2020-06-30,NA,"E10000015","Adult",916961
"4986",2020-06-30,NA,"E10000015","Child",272558
"4987",2020-06-30,NA,"E10000016","Adult",1237716
"4988",2020-06-30,NA,"E10000016","Child",343839
"4989",2020-06-30,NA,"E10000017","Adult",968757
"4990",2020-06-30,NA,"E10000017","Child",251042
"4991",2020-06-30,NA,"E10000018","Adult",564295
"4992",2020-06-30,NA,"E10000018","Child",141860
"4993",2020-06-30,NA,"E10000019","Adult",614812
"4994",2020-06-30,NA,"E10000019","Child",146412
"4995",2020-06-30,NA,"E10000020","Adult",736104
"4996",2020-06-30,NA,"E10000020","Child",171656
"4997",2020-06-30,NA,"E10000021","Adult",581597
"4998",2020-06-30,NA,"E10000021","Child",171681
"4999",2020-06-30,NA,"E10000023","Adult",500626
"5000",2020-06-30,NA,"E10000023","Child",117428
"5001",2020-06-30,NA,"E10000024","Adult",660677
"5002",2020-06-30,NA,"E10000024","Child",167547
"5003",2020-06-30,NA,"E10000025","Adult",545544
"5004",2020-06-30,NA,"E10000025","Child",146123
"5005",2020-06-30,NA,"E10000027","Adult",451035
"5006",2020-06-30,NA,"E10000027","Child",111190
"5007",2020-06-30,NA,"E10000028","Adult",709376
"5008",2020-06-30,NA,"E10000028","Child",170184
"5009",2020-06-30,NA,"E10000029","Adult",607759
"5010",2020-06-30,NA,"E10000029","Child",153591
"5011",2020-06-30,NA,"E10000030","Adult",932476
"5012",2020-06-30,NA,"E10000030","Child",263760
"5013",2020-06-30,NA,"E10000031","Adult",460213
"5014",2020-06-30,NA,"E10000031","Child",117720
"5015",2020-06-30,NA,"E10000032","Adult",687873
"5016",2020-06-30,NA,"E10000032","Child",176107
"5017",2020-06-30,NA,"E10000034","Adult",476926
"5018",2020-06-30,NA,"E10000034","Child",118860
"5019",2020-09-30,"00L",NA,"Adult",263384
"5020",2020-09-30,"00L",NA,"Child",59050
"5021",2020-09-30,"00N",NA,"Adult",120808
"5022",2020-09-30,"00N",NA,"Child",30168
"5023",2020-09-30,"00P",NA,"Adult",222856
"5024",2020-09-30,"00P",NA,"Child",54849
"5025",2020-09-30,"00Q",NA,"Adult",110954
"5026",2020-09-30,"00Q",NA,"Child",38742
"5027",2020-09-30,"00R",NA,"Adult",110231
"5028",2020-09-30,"00R",NA,"Child",29215
"5029",2020-09-30,"00T",NA,"Adult",219165
"5030",2020-09-30,"00T",NA,"Child",68385
"5031",2020-09-30,"00V",NA,"Adult",147701
"5032",2020-09-30,"00V",NA,"Child",43289
"5033",2020-09-30,"00X",NA,"Adult",141472
"5034",2020-09-30,"00X",NA,"Child",37075
"5035",2020-09-30,"00Y",NA,"Adult",177518
"5036",2020-09-30,"00Y",NA,"Child",59592
"5037",2020-09-30,"01A",NA,"Adult",296671
"5038",2020-09-30,"01A",NA,"Child",86075
"5039",2020-09-30,"01D",NA,"Adult",169113
"5040",2020-09-30,"01D",NA,"Child",53299
"5041",2020-09-30,"01E",NA,"Adult",159832
"5042",2020-09-30,"01E",NA,"Child",43993
"5043",2020-09-30,"01F",NA,"Adult",100640
"5044",2020-09-30,"01F",NA,"Child",28770
"5045",2020-09-30,"01G",NA,"Adult",201382
"5046",2020-09-30,"01G",NA,"Child",57452
"5047",2020-09-30,"01H",NA,"Adult",259375
"5048",2020-09-30,"01H",NA,"Child",59996
"5049",2020-09-30,"01J",NA,"Adult",117060
"5050",2020-09-30,"01J",NA,"Child",33802
"5051",2020-09-30,"01K",NA,"Adult",271834
"5052",2020-09-30,"01K",NA,"Child",60862
"5053",2020-09-30,"01T",NA,"Adult",127648
"5054",2020-09-30,"01T",NA,"Child",32578
"5055",2020-09-30,"01V",NA,"Adult",94705
"5056",2020-09-30,"01V",NA,"Child",21479
"5057",2020-09-30,"01W",NA,"Adult",229905
"5058",2020-09-30,"01W",NA,"Child",63518
"5059",2020-09-30,"01X",NA,"Adult",143717
"5060",2020-09-30,"01X",NA,"Child",36868
"5061",2020-09-30,"01Y",NA,"Adult",202708
"5062",2020-09-30,"01Y",NA,"Child",57355
"5063",2020-09-30,"02A",NA,"Adult",180843
"5064",2020-09-30,"02A",NA,"Child",56511
"5065",2020-09-30,"02E",NA,"Adult",165623
"5066",2020-09-30,"02E",NA,"Child",44391
"5067",2020-09-30,"02G",NA,"Adult",92160
"5068",2020-09-30,"02G",NA,"Child",22146
"5069",2020-09-30,"02H",NA,"Adult",259746
"5070",2020-09-30,"02H",NA,"Child",68916
"5071",2020-09-30,"02M",NA,"Adult",159953
"5072",2020-09-30,"02M",NA,"Child",34384
"5073",2020-09-30,"02P",NA,"Adult",195783
"5074",2020-09-30,"02P",NA,"Child",51083
"5075",2020-09-30,"02Q",NA,"Adult",93959
"5076",2020-09-30,"02Q",NA,"Child",23500
"5077",2020-09-30,"02T",NA,"Adult",165337
"5078",2020-09-30,"02T",NA,"Child",46118
"5079",2020-09-30,"02X",NA,"Adult",244972
"5080",2020-09-30,"02X",NA,"Child",66918
"5081",2020-09-30,"02Y",NA,"Adult",259584
"5082",2020-09-30,"02Y",NA,"Child",58816
"5083",2020-09-30,"03F",NA,"Adult",202408
"5084",2020-09-30,"03F",NA,"Child",57370
"5085",2020-09-30,"03H",NA,"Adult",125045
"5086",2020-09-30,"03H",NA,"Child",34518
"5087",2020-09-30,"03K",NA,"Adult",136654
"5088",2020-09-30,"03K",NA,"Child",35638
"5089",2020-09-30,"03L",NA,"Adult",207889
"5090",2020-09-30,"03L",NA,"Child",57522
"5091",2020-09-30,"03N",NA,"Adult",467117
"5092",2020-09-30,"03N",NA,"Child",117736
"5093",2020-09-30,"03Q",NA,"Adult",299162
"5094",2020-09-30,"03Q",NA,"Child",66910
"5095",2020-09-30,"03R",NA,"Adult",274467
"5096",2020-09-30,"03R",NA,"Child",73845
"5097",2020-09-30,"03W",NA,"Adult",269414
"5098",2020-09-30,"03W",NA,"Child",69178
"5099",2020-09-30,"04C",NA,"Adult",270142
"5100",2020-09-30,"04C",NA,"Child",84082
"5101",2020-09-30,"04V",NA,"Adult",326954
"5102",2020-09-30,"04V",NA,"Child",80536
"5103",2020-09-30,"04Y",NA,"Adult",110319
"5104",2020-09-30,"04Y",NA,"Child",27276
"5105",2020-09-30,"05D",NA,"Adult",101862
"5106",2020-09-30,"05D",NA,"Child",28082
"5107",2020-09-30,"05G",NA,"Adult",179612
"5108",2020-09-30,"05G",NA,"Child",39988
"5109",2020-09-30,"05Q",NA,"Adult",183009
"5110",2020-09-30,"05Q",NA,"Child",43828
"5111",2020-09-30,"05V",NA,"Adult",127661
"5112",2020-09-30,"05V",NA,"Child",29647
"5113",2020-09-30,"05W",NA,"Adult",205376
"5114",2020-09-30,"05W",NA,"Child",59275
"5115",2020-09-30,"06H",NA,"Adult",696320
"5116",2020-09-30,"06H",NA,"Child",196307
"5117",2020-09-30,"06K",NA,"Adult",445589
"5118",2020-09-30,"06K",NA,"Child",126124
"5119",2020-09-30,"06L",NA,"Adult",328294
"5120",2020-09-30,"06L",NA,"Child",82917
"5121",2020-09-30,"06N",NA,"Adult",455830
"5122",2020-09-30,"06N",NA,"Child",142204
"5123",2020-09-30,"06Q",NA,"Adult",313235
"5124",2020-09-30,"06Q",NA,"Child",82683
"5125",2020-09-30,"06T",NA,"Adult",273981
"5126",2020-09-30,"06T",NA,"Child",67286
"5127",2020-09-30,"07G",NA,"Adult",129691
"5128",2020-09-30,"07G",NA,"Child",44650
"5129",2020-09-30,"07H",NA,"Adult",240148
"5130",2020-09-30,"07H",NA,"Child",69892
"5131",2020-09-30,"07K",NA,"Adult",183648
"5132",2020-09-30,"07K",NA,"Child",48058
"5133",2020-09-30,"09D",NA,"Adult",240618
"5134",2020-09-30,"09D",NA,"Child",50267
"5135",2020-09-30,"10Q",NA,"Adult",533512
"5136",2020-09-30,"10Q",NA,"Child",142659
"5137",2020-09-30,"10R",NA,"Adult",171149
"5138",2020-09-30,"10R",NA,"Child",43756
"5139",2020-09-30,"11J",NA,"Adult",630403
"5140",2020-09-30,"11J",NA,"Child",143436
"5141",2020-09-30,"11M",NA,"Adult",508160
"5142",2020-09-30,"11M",NA,"Child",128910
"5143",2020-09-30,"11N",NA,"Adult",462950
"5144",2020-09-30,"11N",NA,"Child",108852
"5145",2020-09-30,"11X",NA,"Adult",451035
"5146",2020-09-30,"11X",NA,"Child",111190
"5147",2020-09-30,"12F",NA,"Adult",256503
"5148",2020-09-30,"12F",NA,"Child",67508
"5149",2020-09-30,"13T",NA,"Adult",407037
"5150",2020-09-30,"13T",NA,"Child",97838
"5151",2020-09-30,"14L",NA,"Adult",429944
"5152",2020-09-30,"14L",NA,"Child",122914
"5153",2020-09-30,"14Y",NA,"Adult",420314
"5154",2020-09-30,"14Y",NA,"Child",126312
"5155",2020-09-30,"15A",NA,"Adult",378328
"5156",2020-09-30,"15A",NA,"Child",113021
"5157",2020-09-30,"15C",NA,"Adult",766432
"5158",2020-09-30,"15C",NA,"Child",197090
"5159",2020-09-30,"15E",NA,"Adult",892192
"5160",2020-09-30,"15E",NA,"Child",288375
"5161",2020-09-30,"15F",NA,"Adult",623717
"5162",2020-09-30,"15F",NA,"Child",169422
"5163",2020-09-30,"15M",NA,"Adult",818975
"5164",2020-09-30,"15M",NA,"Child",207451
"5165",2020-09-30,"15N",NA,"Adult",975408
"5166",2020-09-30,"15N",NA,"Child",225331
"5167",2020-09-30,"16C",NA,"Adult",529111
"5168",2020-09-30,"16C",NA,"Child",146833
"5169",2020-09-30,"18C",NA,"Adult",633679
"5170",2020-09-30,"18C",NA,"Child",154908
"5171",2020-09-30,"26A",NA,"Adult",831921
"5172",2020-09-30,"26A",NA,"Child",194272
"5173",2020-09-30,"27D",NA,"Adult",581277
"5174",2020-09-30,"27D",NA,"Child",145946
"5175",2020-09-30,"36J",NA,"Adult",439170
"5176",2020-09-30,"36J",NA,"Child",151731
"5177",2020-09-30,"36L",NA,"Adult",1164152
"5178",2020-09-30,"36L",NA,"Child",340658
"5179",2020-09-30,"42D",NA,"Adult",346973
"5180",2020-09-30,"42D",NA,"Child",81258
"5181",2020-09-30,"52R",NA,"Adult",830547
"5182",2020-09-30,"52R",NA,"Child",213118
"5183",2020-09-30,"70F",NA,"Adult",682722
"5184",2020-09-30,"70F",NA,"Child",174444
"5185",2020-09-30,"71E",NA,"Adult",614812
"5186",2020-09-30,"71E",NA,"Child",146412
"5187",2020-09-30,"72Q",NA,"Adult",1422207
"5188",2020-09-30,"72Q",NA,"Child",397064
"5189",2020-09-30,"78H",NA,"Adult",568355
"5190",2020-09-30,"78H",NA,"Child",167864
"5191",2020-09-30,"84H",NA,"Adult",428626
"5192",2020-09-30,"84H",NA,"Child",101468
"5193",2020-09-30,"91Q",NA,"Adult",1451293
"5194",2020-09-30,"91Q",NA,"Child",408818
"5195",2020-09-30,"92A",NA,"Adult",815884
"5196",2020-09-30,"92A",NA,"Child",233286
"5197",2020-09-30,"92G",NA,"Adult",727680
"5198",2020-09-30,"92G",NA,"Child",194237
"5199",2020-09-30,"93C",NA,"Adult",1178147
"5200",2020-09-30,"93C",NA,"Child",332659
"5201",2020-09-30,"97R",NA,"Adult",450891
"5202",2020-09-30,"97R",NA,"Child",106338
"5203",2020-09-30,"99A",NA,"Adult",401990
"5204",2020-09-30,"99A",NA,"Child",96052
"5205",2020-09-30,"99C",NA,"Adult",166062
"5206",2020-09-30,"99C",NA,"Child",41851
"5207",2020-09-30,"99E",NA,"Adult",204240
"5208",2020-09-30,"99E",NA,"Child",59980
"5209",2020-09-30,"99F",NA,"Adult",143422
"5210",2020-09-30,"99F",NA,"Child",34322
"5211",2020-09-30,"99G",NA,"Adult",143387
"5212",2020-09-30,"99G",NA,"Child",39738
"5213",2020-09-30,"A3A8R",NA,"Adult",1534626
"5214",2020-09-30,"A3A8R",NA,"Child",488757
"5215",2020-09-30,"B2M3M",NA,"Adult",751969
"5216",2020-09-30,"B2M3M",NA,"Child",197485
"5217",2020-09-30,"D2P2L",NA,"Adult",1046698
"5218",2020-09-30,"D2P2L",NA,"Child",329806
"5219",2020-09-30,"D4U1Y",NA,"Adult",569341
"5220",2020-09-30,"D4U1Y",NA,"Child",175633
"5221",2020-09-30,"D9Y0V",NA,"Adult",1286177
"5222",2020-09-30,"D9Y0V",NA,"Child",323072
"5223",2020-09-30,"M1J4Y",NA,"Adult",718911
"5224",2020-09-30,"M1J4Y",NA,"Child",231963
"5225",2020-09-30,"M2L0M",NA,"Adult",401857
"5226",2020-09-30,"M2L0M",NA,"Child",101133
"5227",2020-09-30,"W2U3Z",NA,"Adult",1630430
"5228",2020-09-30,"W2U3Z",NA,"Child",473289
"5229",2020-09-30,"X2C4Y",NA,"Adult",339693
"5230",2020-09-30,"X2C4Y",NA,"Child",100094
"5231",2020-09-30,NA,"E06000001","Adult",73609
"5232",2020-09-30,NA,"E06000001","Child",20054
"5233",2020-09-30,NA,"E06000002","Adult",108186
"5234",2020-09-30,NA,"E06000002","Child",32794
"5235",2020-09-30,NA,"E06000003","Adult",109542
"5236",2020-09-30,NA,"E06000003","Child",27608
"5237",2020-09-30,NA,"E06000004","Adult",153500
"5238",2020-09-30,NA,"E06000004","Child",43848
"5239",2020-09-30,NA,"E06000005","Adult",84274
"5240",2020-09-30,NA,"E06000005","Child",22529
"5241",2020-09-30,NA,"E06000006","Adult",100640
"5242",2020-09-30,NA,"E06000006","Child",28770
"5243",2020-09-30,NA,"E06000007","Adult",165623
"5244",2020-09-30,NA,"E06000007","Child",44391
"5245",2020-09-30,NA,"E06000008","Adult",110954
"5246",2020-09-30,NA,"E06000008","Child",38742
"5247",2020-09-30,NA,"E06000009","Adult",110231
"5248",2020-09-30,NA,"E06000009","Child",29215
"5249",2020-09-30,NA,"E06000010","Adult",202408
"5250",2020-09-30,NA,"E06000010","Child",57370
"5251",2020-09-30,NA,"E06000011","Adult",278129
"5252",2020-09-30,NA,"E06000011","Child",63044
"5253",2020-09-30,NA,"E06000012","Adult",125045
"5254",2020-09-30,NA,"E06000012","Child",34518
"5255",2020-09-30,NA,"E06000013","Adult",136654
"5256",2020-09-30,NA,"E06000013","Child",35638
"5257",2020-09-30,NA,"E06000014","Adult",173993
"5258",2020-09-30,NA,"E06000014","Child",36625
"5259",2020-09-30,NA,"E06000015","Adult",197424
"5260",2020-09-30,NA,"E06000015","Child",59878
"5261",2020-09-30,NA,"E06000016","Adult",270142
"5262",2020-09-30,NA,"E06000016","Child",84082
"5263",2020-09-30,NA,"E06000017","Adult",32073
"5264",2020-09-30,NA,"E06000017","Child",7854
"5265",2020-09-30,NA,"E06000018","Adult",263829
"5266",2020-09-30,NA,"E06000018","Child",69071
"5267",2020-09-30,NA,"E06000019","Adult",156753
"5268",2020-09-30,NA,"E06000019","Child",36048
"5269",2020-09-30,NA,"E06000020","Adult",138734
"5270",2020-09-30,NA,"E06000020","Child",41120
"5271",2020-09-30,NA,"E06000021","Adult",198463
"5272",2020-09-30,NA,"E06000021","Child",57912
"5273",2020-09-30,NA,"E06000022","Adult",157035
"5274",2020-09-30,NA,"E06000022","Child",36247
"5275",2020-09-30,NA,"E06000023","Adult",369241
"5276",2020-09-30,NA,"E06000023","Child",94136
"5277",2020-09-30,NA,"E06000024","Adult",171341
"5278",2020-09-30,NA,"E06000024","Child",43711
"5279",2020-09-30,NA,"E06000025","Adult",225850
"5280",2020-09-30,NA,"E06000025","Child",59243
"5281",2020-09-30,NA,"E06000026","Adult",209202
"5282",2020-09-30,NA,"E06000026","Child",52898
"5283",2020-09-30,NA,"E06000027","Adult",110705
"5284",2020-09-30,NA,"E06000027","Child",25559
"5285",2020-09-30,NA,"E06000030","Adult",171836
"5286",2020-09-30,NA,"E06000030","Child",50357
"5287",2020-09-30,NA,"E06000031","Adult",150426
"5288",2020-09-30,NA,"E06000031","Child",51833
"5289",2020-09-30,NA,"E06000032","Adult",155565
"5290",2020-09-30,NA,"E06000032","Child",57487
"5291",2020-09-30,NA,"E06000033","Adult",143387
"5292",2020-09-30,NA,"E06000033","Child",39738
"5293",2020-09-30,NA,"E06000034","Adult",129691
"5294",2020-09-30,NA,"E06000034","Child",44650
"5295",2020-09-30,NA,"E06000035","Adult",213577
"5296",2020-09-30,NA,"E06000035","Child",64979
"5297",2020-09-30,NA,"E06000036","Adult",94165
"5298",2020-09-30,NA,"E06000036","Child",28384
"5299",2020-09-30,NA,"E06000037","Adult",122855
"5300",2020-09-30,NA,"E06000037","Child",35595
"5301",2020-09-30,NA,"E06000038","Adult",124771
"5302",2020-09-30,NA,"E06000038","Child",37009
"5303",2020-09-30,NA,"E06000039","Adult",106427
"5304",2020-09-30,NA,"E06000039","Child",43112
"5305",2020-09-30,NA,"E06000040","Adult",116694
"5306",2020-09-30,NA,"E06000040","Child",34728
"5307",2020-09-30,NA,"E06000041","Adult",130702
"5308",2020-09-30,NA,"E06000041","Child",40417
"5309",2020-09-30,NA,"E06000042","Adult",200652
"5310",2020-09-30,NA,"E06000042","Child",68805
"5311",2020-09-30,NA,"E06000043","Adult",240618
"5312",2020-09-30,NA,"E06000043","Child",50267
"5313",2020-09-30,NA,"E06000044","Adult",171149
"5314",2020-09-30,NA,"E06000044","Child",43756
"5315",2020-09-30,NA,"E06000045","Adult",201245
"5316",2020-09-30,NA,"E06000045","Child",51275
"5317",2020-09-30,NA,"E06000046","Adult",117033
"5318",2020-09-30,NA,"E06000046","Child",24738
"5319",2020-09-30,NA,"E06000047","Adult",428626
"5320",2020-09-30,NA,"E06000047","Child",101468
"5321",2020-09-30,NA,"E06000049","Adult",306862
"5322",2020-09-30,NA,"E06000049","Child",77290
"5323",2020-09-30,NA,"E06000050","Adult",274415
"5324",2020-09-30,NA,"E06000050","Child",68656
"5325",2020-09-30,NA,"E06000051","Adult",263123
"5326",2020-09-30,NA,"E06000051","Child",60013
"5327",2020-09-30,NA,"E06000052","Adult",461063
"5328",2020-09-30,NA,"E06000052","Child",108515
"5329",2020-09-30,NA,"E06000054","Adult",393960
"5330",2020-09-30,NA,"E06000054","Child",106064
"5331",2020-09-30,NA,"E06000055","Adult",132603
"5332",2020-09-30,NA,"E06000055","Child",40689
"5333",2020-09-30,NA,"E06000056","Adult",224983
"5334",2020-09-30,NA,"E06000056","Child",63665
"5335",2020-09-30,NA,"E06000057","Adult",263384
"5336",2020-09-30,NA,"E06000057","Child",59050
"5337",2020-09-30,NA,"E06000058","Adult",319763
"5338",2020-09-30,NA,"E06000058","Child",75568
"5339",2020-09-30,NA,"E06000059","Adult",310640
"5340",2020-09-30,NA,"E06000059","Child",67868
"5341",2020-09-30,NA,"E06000060","Adult",NA
"5342",2020-09-30,NA,"E06000060","Child",NA
"5343",2020-09-30,NA,"E08000001","Adult",219165
"5344",2020-09-30,NA,"E08000001","Child",68385
"5345",2020-09-30,NA,"E08000002","Adult",147701
"5346",2020-09-30,NA,"E08000002","Child",43289
"5347",2020-09-30,NA,"E08000003","Adult",429944
"5348",2020-09-30,NA,"E08000003","Child",122914
"5349",2020-09-30,NA,"E08000004","Adult",177518
"5350",2020-09-30,NA,"E08000004","Child",59592
"5351",2020-09-30,NA,"E08000005","Adult",169113
"5352",2020-09-30,NA,"E08000005","Child",53299
"5353",2020-09-30,NA,"E08000006","Adult",201382
"5354",2020-09-30,NA,"E08000006","Child",57452
"5355",2020-09-30,NA,"E08000007","Adult",229905
"5356",2020-09-30,NA,"E08000007","Child",63518
"5357",2020-09-30,NA,"E08000008","Adult",175829
"5358",2020-09-30,NA,"E08000008","Child",50664
"5359",2020-09-30,NA,"E08000009","Adult",180843
"5360",2020-09-30,NA,"E08000009","Child",56511
"5361",2020-09-30,NA,"E08000010","Adult",259746
"5362",2020-09-30,NA,"E08000010","Child",68916
"5363",2020-09-30,NA,"E08000011","Adult",117060
"5364",2020-09-30,NA,"E08000011","Child",33802
"5365",2020-09-30,NA,"E08000012","Adult",401990
"5366",2020-09-30,NA,"E08000012","Child",96052
"5367",2020-09-30,NA,"E08000013","Adult",143717
"5368",2020-09-30,NA,"E08000013","Child",36868
"5369",2020-09-30,NA,"E08000014","Adult",222353
"5370",2020-09-30,NA,"E08000014","Child",54057
"5371",2020-09-30,NA,"E08000015","Adult",256503
"5372",2020-09-30,NA,"E08000015","Child",67508
"5373",2020-09-30,NA,"E08000016","Adult",195783
"5374",2020-09-30,NA,"E08000016","Child",51083
"5375",2020-09-30,NA,"E08000017","Adult",244972
"5376",2020-09-30,NA,"E08000017","Child",66918
"5377",2020-09-30,NA,"E08000018","Adult",207889
"5378",2020-09-30,NA,"E08000018","Child",57522
"5379",2020-09-30,NA,"E08000019","Adult",467117
"5380",2020-09-30,NA,"E08000019","Child",117736
"5381",2020-09-30,NA,"E08000021","Adult",244369
"5382",2020-09-30,NA,"E08000021","Child",58451
"5383",2020-09-30,NA,"E08000022","Adult",166062
"5384",2020-09-30,NA,"E08000022","Child",41851
"5385",2020-09-30,NA,"E08000023","Adult",120808
"5386",2020-09-30,NA,"E08000023","Child",30168
"5387",2020-09-30,NA,"E08000024","Adult",222856
"5388",2020-09-30,NA,"E08000024","Child",54849
"5389",2020-09-30,NA,"E08000025","Adult",854423
"5390",2020-09-30,NA,"E08000025","Child",287393
"5391",2020-09-30,NA,"E08000026","Adult",291756
"5392",2020-09-30,NA,"E08000026","Child",79765
"5393",2020-09-30,NA,"E08000027","Adult",252052
"5394",2020-09-30,NA,"E08000027","Child",69544
"5395",2020-09-30,NA,"E08000028","Adult",246001
"5396",2020-09-30,NA,"E08000028","Child",82449
"5397",2020-09-30,NA,"E08000029","Adult",168825
"5398",2020-09-30,NA,"E08000029","Child",47549
"5399",2020-09-30,NA,"E08000030","Adult",216508
"5400",2020-09-30,NA,"E08000030","Child",68970
"5401",2020-09-30,NA,"E08000031","Adult",201081
"5402",2020-09-30,NA,"E08000031","Child",62276
"5403",2020-09-30,NA,"E08000032","Adult",397196
"5404",2020-09-30,NA,"E08000032","Child",142580
"5405",2020-09-30,NA,"E08000033","Adult",165337
"5406",2020-09-30,NA,"E08000033","Child",46118
"5407",2020-09-30,NA,"E08000034","Adult",339693
"5408",2020-09-30,NA,"E08000034","Child",100094
"5409",2020-09-30,NA,"E08000035","Adult",623717
"5410",2020-09-30,NA,"E08000035","Child",169422
"5411",2020-09-30,NA,"E08000036","Adult",274467
"5412",2020-09-30,NA,"E08000036","Child",73845
"5413",2020-09-30,NA,"E08000037","Adult",162668
"5414",2020-09-30,NA,"E08000037","Child",39387
"5415",2020-09-30,NA,"E09000001","Adult",8100
"5416",2020-09-30,NA,"E09000001","Child",1546
"5417",2020-09-30,NA,"E09000002","Adult",149359
"5418",2020-09-30,NA,"E09000002","Child",63547
"5419",2020-09-30,NA,"E09000003","Adult",302197
"5420",2020-09-30,NA,"E09000003","Child",93672
"5421",2020-09-30,NA,"E09000004","Adult",191200
"5422",2020-09-30,NA,"E09000004","Child",57087
"5423",2020-09-30,NA,"E09000005","Adult",252084
"5424",2020-09-30,NA,"E09000005","Child",77687
"5425",2020-09-30,NA,"E09000006","Adult",257354
"5426",2020-09-30,NA,"E09000006","Child",74982
"5427",2020-09-30,NA,"E09000007","Adult",217622
"5428",2020-09-30,NA,"E09000007","Child",52407
"5429",2020-09-30,NA,"E09000008","Adult",291779
"5430",2020-09-30,NA,"E09000008","Child",94931
"5431",2020-09-30,NA,"E09000009","Adult",259634
"5432",2020-09-30,NA,"E09000009","Child",82172
"5433",2020-09-30,NA,"E09000010","Adult",249485
"5434",2020-09-30,NA,"E09000010","Child",84309
"5435",2020-09-30,NA,"E09000011","Adult",218895
"5436",2020-09-30,NA,"E09000011","Child",69047
"5437",2020-09-30,NA,"E09000012","Adult",217254
"5438",2020-09-30,NA,"E09000012","Child",63866
"5439",2020-09-30,NA,"E09000013","Adult",148111
"5440",2020-09-30,NA,"E09000013","Child",37032
"5441",2020-09-30,NA,"E09000014","Adult",208800
"5442",2020-09-30,NA,"E09000014","Child",59847
"5443",2020-09-30,NA,"E09000015","Adult",191785
"5444",2020-09-30,NA,"E09000015","Child",59375
"5445",2020-09-30,NA,"E09000016","Adult",201191
"5446",2020-09-30,NA,"E09000016","Child",58361
