"","DATE","SUB_ICB_CODE","SUB_ICB_ONS_CODE","ICB","PATIENT_TYPE","AGE_BAND","SEEN","POP","PERCENT_SEEN"
"2566",2019-09-30,"78H","E38000242",NA,"Child","11",6674,9509,70.19
"2567",2019-09-30,"78H","E38000242",NA,"Child","12",6390,9204,69.43
"2568",2019-09-30,"78H","E38000242",NA,"Child","13",6170,8587,71.85
"2569",2019-09-30,"78H","E38000242",NA,"Child","14",5919,8475,69.84
"2570",2019-09-30,"78H","E38000242",NA,"Child","15",5534,8185,67.61
"2571",2019-09-30,"78H","E38000242",NA,"Child","16",5156,8008,64.39
"2572",2019-09-30,"78H","E38000242",NA,"Child","17",4559,8355,54.57
"2573",2019-09-30,"78H","E38000242",NA,"Child","2",3352,9522,35.2
"2574",2019-09-30,"78H","E38000242",NA,"Child","3",4454,9519,46.79
"2575",2019-09-30,"78H","E38000242",NA,"Child","4",5020,9715,51.67
"2576",2019-09-30,"78H","E38000242",NA,"Child","5",5541,9915,55.89
"2577",2019-09-30,"78H","E38000242",NA,"Child","6",6235,10134,61.53
"2578",2019-09-30,"78H","E38000242",NA,"Child","7",6547,9933,65.91
"2579",2019-09-30,"78H","E38000242",NA,"Child","8",6789,9873,68.76
"2580",2019-09-30,"78H","E38000242",NA,"Child","9",6671,9778,68.22
"2581",2019-12-31,"03W","E38000051",NA,"Adult","18-64",86938,194151,44.78
"2582",2019-12-31,"03W","E38000051",NA,"Adult","65-74",17260,39702,43.47
"2583",2019-12-31,"03W","E38000051",NA,"Adult","75-84",10408,23615,44.07
"2584",2019-12-31,"03W","E38000051",NA,"Adult","85+",3393,9856,34.43
"2585",2019-12-31,"03W","E38000051",NA,"Child","0",93,3257,2.86
"2586",2019-12-31,"03W","E38000051",NA,"Child","1",938,3325,28.21
"2587",2019-12-31,"03W","E38000051",NA,"Child","10",2773,4064,68.23
"2588",2019-12-31,"03W","E38000051",NA,"Child","11",2767,4006,69.07
"2589",2019-12-31,"03W","E38000051",NA,"Child","12",2830,4013,70.52
"2590",2019-12-31,"03W","E38000051",NA,"Child","13",2680,3817,70.21
"2591",2019-12-31,"03W","E38000051",NA,"Child","14",2634,4049,65.05
"2592",2019-12-31,"03W","E38000051",NA,"Child","15",2531,3831,66.07
"2593",2019-12-31,"03W","E38000051",NA,"Child","16",2352,3674,64.02
"2594",2019-12-31,"03W","E38000051",NA,"Child","17",2122,3903,54.37
"2595",2019-12-31,"03W","E38000051",NA,"Child","2",1649,3609,45.69
"2596",2019-12-31,"03W","E38000051",NA,"Child","3",2070,3644,56.81
"2597",2019-12-31,"03W","E38000051",NA,"Child","4",2229,3642,61.2
"2598",2019-12-31,"03W","E38000051",NA,"Child","5",2431,3858,63.01
"2599",2019-12-31,"03W","E38000051",NA,"Child","6",2540,3904,65.06
"2600",2019-12-31,"03W","E38000051",NA,"Child","7",2695,3981,67.7
"2601",2019-12-31,"03W","E38000051",NA,"Child","8",2685,3976,67.53
"2602",2019-12-31,"03W","E38000051",NA,"Child","9",2778,3923,70.81
"2603",2019-12-31,"04C","E38000097",NA,"Adult","18-64",119629,228920,52.26
"2604",2019-12-31,"04C","E38000097",NA,"Adult","65-74",14789,23410,63.17
"2605",2019-12-31,"04C","E38000097",NA,"Adult","75-84",7532,13018,57.86
"2606",2019-12-31,"04C","E38000097",NA,"Adult","85+",2510,5876,42.72
"2607",2019-12-31,"04C","E38000097",NA,"Child","0",239,4815,4.96
"2608",2019-12-31,"04C","E38000097",NA,"Child","1",1560,4985,31.29
"2609",2019-12-31,"04C","E38000097",NA,"Child","10",3771,4764,79.16
"2610",2019-12-31,"04C","E38000097",NA,"Child","11",3822,4536,84.26
"2611",2019-12-31,"04C","E38000097",NA,"Child","12",3772,4513,83.58
"2612",2019-12-31,"04C","E38000097",NA,"Child","13",3529,4256,82.92
"2613",2019-12-31,"04C","E38000097",NA,"Child","14",3478,4142,83.97
"2614",2019-12-31,"04C","E38000097",NA,"Child","15",3324,3990,83.31
"2615",2019-12-31,"04C","E38000097",NA,"Child","16",3060,3980,76.88
"2616",2019-12-31,"04C","E38000097",NA,"Child","17",2772,3980,69.65
"2617",2019-12-31,"04C","E38000097",NA,"Child","2",2288,5080,45.04
"2618",2019-12-31,"04C","E38000097",NA,"Child","3",2810,5107,55.02
"2619",2019-12-31,"04C","E38000097",NA,"Child","4",3065,5062,60.55
"2620",2019-12-31,"04C","E38000097",NA,"Child","5",3374,5093,66.25
"2621",2019-12-31,"04C","E38000097",NA,"Child","6",3673,5277,69.6
"2622",2019-12-31,"04C","E38000097",NA,"Child","7",3893,4903,79.4
"2623",2019-12-31,"04C","E38000097",NA,"Child","8",3880,4655,83.35
"2624",2019-12-31,"04C","E38000097",NA,"Child","9",3911,4856,80.54
"2625",2019-12-31,"04V","E38000201",NA,"Adult","18-64",121422,243532,49.86
"2626",2019-12-31,"04V","E38000201",NA,"Adult","65-74",23201,45167,51.37
"2627",2019-12-31,"04V","E38000201",NA,"Adult","75-84",12858,24190,53.15
"2628",2019-12-31,"04V","E38000201",NA,"Adult","85+",3838,9638,39.82
"2629",2019-12-31,"04V","E38000201",NA,"Child","0",151,4075,3.71
"2630",2019-12-31,"04V","E38000201",NA,"Child","1",1274,4115,30.96
"2631",2019-12-31,"04V","E38000201",NA,"Child","10",3287,4604,71.39
"2632",2019-12-31,"04V","E38000201",NA,"Child","11",3318,4544,73.02
"2633",2019-12-31,"04V","E38000201",NA,"Child","12",3169,4445,71.29
"2634",2019-12-31,"04V","E38000201",NA,"Child","13",3105,4290,72.38
"2635",2019-12-31,"04V","E38000201",NA,"Child","14",3101,4492,69.03
"2636",2019-12-31,"04V","E38000201",NA,"Child","15",3066,4174,73.45
"2637",2019-12-31,"04V","E38000201",NA,"Child","16",2890,4150,69.64
"2638",2019-12-31,"04V","E38000201",NA,"Child","17",2540,4520,56.19
"2639",2019-12-31,"04V","E38000201",NA,"Child","2",2036,4463,45.62
"2640",2019-12-31,"04V","E38000201",NA,"Child","3",2501,4406,56.76
"2641",2019-12-31,"04V","E38000201",NA,"Child","4",2749,4235,64.91
"2642",2019-12-31,"04V","E38000201",NA,"Child","5",2900,4528,64.05
"2643",2019-12-31,"04V","E38000201",NA,"Child","6",3075,4746,64.79
"2644",2019-12-31,"04V","E38000201",NA,"Child","7",3415,4886,69.89
"2645",2019-12-31,"04V","E38000201",NA,"Child","8",3373,4600,73.33
"2646",2019-12-31,"04V","E38000201",NA,"Child","9",3402,4365,77.94
"2647",2019-12-31,"04Y","E38000028","STAFFORDSHIRE AND STOKE-ON-TRENT","Adult","18-64",43098,82754,52.08
"2648",2019-12-31,"04Y","E38000028","STAFFORDSHIRE AND STOKE-ON-TRENT","Adult","65-74",8143,15061,54.07
"2649",2019-12-31,"04Y","E38000028","STAFFORDSHIRE AND STOKE-ON-TRENT","Adult","75-84",4727,8760,53.96
"2650",2019-12-31,"04Y","E38000028","STAFFORDSHIRE AND STOKE-ON-TRENT","Adult","85+",1276,3121,40.88
"2651",2019-12-31,"04Y","E38000028","STAFFORDSHIRE AND STOKE-ON-TRENT","Child","0",51,1520,3.36
"2652",2019-12-31,"04Y","E38000028","STAFFORDSHIRE AND STOKE-ON-TRENT","Child","1",418,1447,28.89
"2653",2019-12-31,"04Y","E38000028","STAFFORDSHIRE AND STOKE-ON-TRENT","Child","10",1015,1564,64.9
"2654",2019-12-31,"04Y","E38000028","STAFFORDSHIRE AND STOKE-ON-TRENT","Child","11",1047,1574,66.52
"2655",2019-12-31,"04Y","E38000028","STAFFORDSHIRE AND STOKE-ON-TRENT","Child","12",991,1578,62.8
"2656",2019-12-31,"04Y","E38000028","STAFFORDSHIRE AND STOKE-ON-TRENT","Child","13",1023,1426,71.74
"2657",2019-12-31,"04Y","E38000028","STAFFORDSHIRE AND STOKE-ON-TRENT","Child","14",896,1539,58.22
"2658",2019-12-31,"04Y","E38000028","STAFFORDSHIRE AND STOKE-ON-TRENT","Child","15",913,1457,62.66
"2659",2019-12-31,"04Y","E38000028","STAFFORDSHIRE AND STOKE-ON-TRENT","Child","16",837,1404,59.62
"2660",2019-12-31,"04Y","E38000028","STAFFORDSHIRE AND STOKE-ON-TRENT","Child","17",765,1474,51.9
"2661",2019-12-31,"04Y","E38000028","STAFFORDSHIRE AND STOKE-ON-TRENT","Child","2",656,1469,44.66
"2662",2019-12-31,"04Y","E38000028","STAFFORDSHIRE AND STOKE-ON-TRENT","Child","3",735,1464,50.2
"2663",2019-12-31,"04Y","E38000028","STAFFORDSHIRE AND STOKE-ON-TRENT","Child","4",801,1491,53.72
"2664",2019-12-31,"04Y","E38000028","STAFFORDSHIRE AND STOKE-ON-TRENT","Child","5",916,1635,56.02
"2665",2019-12-31,"04Y","E38000028","STAFFORDSHIRE AND STOKE-ON-TRENT","Child","6",1015,1529,66.38
"2666",2019-12-31,"04Y","E38000028","STAFFORDSHIRE AND STOKE-ON-TRENT","Child","7",1059,1585,66.81
"2667",2019-12-31,"04Y","E38000028","STAFFORDSHIRE AND STOKE-ON-TRENT","Child","8",1072,1568,68.37
"2668",2019-12-31,"04Y","E38000028","STAFFORDSHIRE AND STOKE-ON-TRENT","Child","9",1047,1554,67.37
"2669",2019-12-31,"05A","E38000038","COVENTRY AND WARWICKSHIRE","Adult","18-64",146266,300563,48.66
"2670",2019-12-31,"05A","E38000038","COVENTRY AND WARWICKSHIRE","Adult","65-74",20777,37168,55.9
"2671",2019-12-31,"05A","E38000038","COVENTRY AND WARWICKSHIRE","Adult","75-84",12801,23457,54.57
"2672",2019-12-31,"05A","E38000038","COVENTRY AND WARWICKSHIRE","Adult","85+",4560,9704,46.99
"2673",2019-12-31,"05A","E38000038","COVENTRY AND WARWICKSHIRE","Child","0",187,5660,3.3
"2674",2019-12-31,"05A","E38000038","COVENTRY AND WARWICKSHIRE","Child","1",1338,5838,22.92
"2675",2019-12-31,"05A","E38000038","COVENTRY AND WARWICKSHIRE","Child","10",4073,5889,69.16
"2676",2019-12-31,"05A","E38000038","COVENTRY AND WARWICKSHIRE","Child","11",4012,5729,70.03
"2677",2019-12-31,"05A","E38000038","COVENTRY AND WARWICKSHIRE","Child","12",3942,5436,72.52
"2678",2019-12-31,"05A","E38000038","COVENTRY AND WARWICKSHIRE","Child","13",3781,5084,74.37
"2679",2019-12-31,"05A","E38000038","COVENTRY AND WARWICKSHIRE","Child","14",3471,5223,66.46
"2680",2019-12-31,"05A","E38000038","COVENTRY AND WARWICKSHIRE","Child","15",3493,4996,69.92
"2681",2019-12-31,"05A","E38000038","COVENTRY AND WARWICKSHIRE","Child","16",3059,4843,63.16
"2682",2019-12-31,"05A","E38000038","COVENTRY AND WARWICKSHIRE","Child","17",2779,5076,54.75
"2683",2019-12-31,"05A","E38000038","COVENTRY AND WARWICKSHIRE","Child","2",2112,6013,35.12
"2684",2019-12-31,"05A","E38000038","COVENTRY AND WARWICKSHIRE","Child","3",2661,6064,43.88
"2685",2019-12-31,"05A","E38000038","COVENTRY AND WARWICKSHIRE","Child","4",3146,6054,51.97
"2686",2019-12-31,"05A","E38000038","COVENTRY AND WARWICKSHIRE","Child","5",3472,6273,55.35
"2687",2019-12-31,"05A","E38000038","COVENTRY AND WARWICKSHIRE","Child","6",3775,6517,57.93
"2688",2019-12-31,"05A","E38000038","COVENTRY AND WARWICKSHIRE","Child","7",4107,6312,65.07
"2689",2019-12-31,"05A","E38000038","COVENTRY AND WARWICKSHIRE","Child","8",4284,6075,70.52
"2690",2019-12-31,"05A","E38000038","COVENTRY AND WARWICKSHIRE","Child","9",4213,6005,70.16
"2691",2019-12-31,"05C","E38000046","BLACK COUNTRY","Adult","18-64",104222,186186,55.98
"2692",2019-12-31,"05C","E38000046","BLACK COUNTRY","Adult","65-74",20385,34487,59.11
"2693",2019-12-31,"05C","E38000046","BLACK COUNTRY","Adult","75-84",13158,22416,58.7
"2694",2019-12-31,"05C","E38000046","BLACK COUNTRY","Adult","85+",4485,8272,54.22
"2695",2019-12-31,"05C","E38000046","BLACK COUNTRY","Child","0",72,3702,1.94
"2696",2019-12-31,"05C","E38000046","BLACK COUNTRY","Child","1",774,3818,20.27
"2697",2019-12-31,"05C","E38000046","BLACK COUNTRY","Child","10",2617,3961,66.07
"2698",2019-12-31,"05C","E38000046","BLACK COUNTRY","Child","11",2625,3722,70.53
"2699",2019-12-31,"05C","E38000046","BLACK COUNTRY","Child","12",2549,3961,64.35
"2700",2019-12-31,"05C","E38000046","BLACK COUNTRY","Child","13",2531,3885,65.15
"2701",2019-12-31,"05C","E38000046","BLACK COUNTRY","Child","14",2404,3746,64.18
"2702",2019-12-31,"05C","E38000046","BLACK COUNTRY","Child","15",2407,3548,67.84
"2703",2019-12-31,"05C","E38000046","BLACK COUNTRY","Child","16",2143,3619,59.22
"2704",2019-12-31,"05C","E38000046","BLACK COUNTRY","Child","17",1950,3637,53.62
"2705",2019-12-31,"05C","E38000046","BLACK COUNTRY","Child","2",1393,3790,36.75
"2706",2019-12-31,"05C","E38000046","BLACK COUNTRY","Child","3",1819,3782,48.1
"2707",2019-12-31,"05C","E38000046","BLACK COUNTRY","Child","4",1968,4010,49.08
"2708",2019-12-31,"05C","E38000046","BLACK COUNTRY","Child","5",2279,4087,55.76
"2709",2019-12-31,"05C","E38000046","BLACK COUNTRY","Child","6",2508,4095,61.25
"2710",2019-12-31,"05C","E38000046","BLACK COUNTRY","Child","7",2796,4018,69.59
"2711",2019-12-31,"05C","E38000046","BLACK COUNTRY","Child","8",2736,3993,68.52
"2712",2019-12-31,"05C","E38000046","BLACK COUNTRY","Child","9",2765,3891,71.06
"2713",2019-12-31,"05D","E38000053","STAFFORDSHIRE AND STOKE-ON-TRENT","Adult","18-64",38905,75681,51.41
"2714",2019-12-31,"05D","E38000053","STAFFORDSHIRE AND STOKE-ON-TRENT","Adult","65-74",6556,13739,47.72
"2715",2019-12-31,"05D","E38000053","STAFFORDSHIRE AND STOKE-ON-TRENT","Adult","75-84",3708,8137,45.57
"2716",2019-12-31,"05D","E38000053","STAFFORDSHIRE AND STOKE-ON-TRENT","Adult","85+",983,3144,31.27
"2717",2019-12-31,"05D","E38000053","STAFFORDSHIRE AND STOKE-ON-TRENT","Child","0",32,1390,2.3
"2718",2019-12-31,"05D","E38000053","STAFFORDSHIRE AND STOKE-ON-TRENT","Child","1",386,1523,25.34
"2719",2019-12-31,"05D","E38000053","STAFFORDSHIRE AND STOKE-ON-TRENT","Child","10",1292,1565,82.56
"2720",2019-12-31,"05D","E38000053","STAFFORDSHIRE AND STOKE-ON-TRENT","Child","11",1311,1492,87.87
"2721",2019-12-31,"05D","E38000053","STAFFORDSHIRE AND STOKE-ON-TRENT","Child","12",1225,1501,81.61
"2722",2019-12-31,"05D","E38000053","STAFFORDSHIRE AND STOKE-ON-TRENT","Child","13",1233,1493,82.59
"2723",2019-12-31,"05D","E38000053","STAFFORDSHIRE AND STOKE-ON-TRENT","Child","14",1270,1521,83.5
"2724",2019-12-31,"05D","E38000053","STAFFORDSHIRE AND STOKE-ON-TRENT","Child","15",1231,1449,84.96
"2725",2019-12-31,"05D","E38000053","STAFFORDSHIRE AND STOKE-ON-TRENT","Child","16",1146,1488,77.02
"2726",2019-12-31,"05D","E38000053","STAFFORDSHIRE AND STOKE-ON-TRENT","Child","17",1109,1479,74.98
"2727",2019-12-31,"05D","E38000053","STAFFORDSHIRE AND STOKE-ON-TRENT","Child","2",658,1567,41.99
"2728",2019-12-31,"05D","E38000053","STAFFORDSHIRE AND STOKE-ON-TRENT","Child","3",818,1553,52.67
"2729",2019-12-31,"05D","E38000053","STAFFORDSHIRE AND STOKE-ON-TRENT","Child","4",956,1646,58.08
"2730",2019-12-31,"05D","E38000053","STAFFORDSHIRE AND STOKE-ON-TRENT","Child","5",1049,1569,66.86
"2731",2019-12-31,"05D","E38000053","STAFFORDSHIRE AND STOKE-ON-TRENT","Child","6",1117,1674,66.73
"2732",2019-12-31,"05D","E38000053","STAFFORDSHIRE AND STOKE-ON-TRENT","Child","7",1255,1599,78.49
"2733",2019-12-31,"05D","E38000053","STAFFORDSHIRE AND STOKE-ON-TRENT","Child","8",1300,1623,80.1
"2734",2019-12-31,"05D","E38000053","STAFFORDSHIRE AND STOKE-ON-TRENT","Child","9",1301,1585,82.08
"2735",2019-12-31,"05G","E38000126","STAFFORDSHIRE AND STOKE-ON-TRENT","Adult","18-64",62813,130910,47.98
"2736",2019-12-31,"05G","E38000126","STAFFORDSHIRE AND STOKE-ON-TRENT","Adult","65-74",13065,26929,48.52
"2737",2019-12-31,"05G","E38000126","STAFFORDSHIRE AND STOKE-ON-TRENT","Adult","75-84",7456,15667,47.59
"2738",2019-12-31,"05G","E38000126","STAFFORDSHIRE AND STOKE-ON-TRENT","Adult","85+",2114,5828,36.27
"2739",2019-12-31,"05G","E38000126","STAFFORDSHIRE AND STOKE-ON-TRENT","Child","0",134,1917,6.99
"2740",2019-12-31,"05G","E38000126","STAFFORDSHIRE AND STOKE-ON-TRENT","Child","1",729,2014,36.2
"2741",2019-12-31,"05G","E38000126","STAFFORDSHIRE AND STOKE-ON-TRENT","Child","10",1496,2427,61.64
"2742",2019-12-31,"05G","E38000126","STAFFORDSHIRE AND STOKE-ON-TRENT","Child","11",1663,2293,72.53
"2743",2019-12-31,"05G","E38000126","STAFFORDSHIRE AND STOKE-ON-TRENT","Child","12",1546,2315,66.78
"2744",2019-12-31,"05G","E38000126","STAFFORDSHIRE AND STOKE-ON-TRENT","Child","13",1462,2437,59.99
"2745",2019-12-31,"05G","E38000126","STAFFORDSHIRE AND STOKE-ON-TRENT","Child","14",1452,2314,62.75
"2746",2019-12-31,"05G","E38000126","STAFFORDSHIRE AND STOKE-ON-TRENT","Child","15",1439,2253,63.87
"2747",2019-12-31,"05G","E38000126","STAFFORDSHIRE AND STOKE-ON-TRENT","Child","16",1311,2214,59.21
"2748",2019-12-31,"05G","E38000126","STAFFORDSHIRE AND STOKE-ON-TRENT","Child","17",1137,2252,50.49
"2749",2019-12-31,"05G","E38000126","STAFFORDSHIRE AND STOKE-ON-TRENT","Child","2",1005,1994,50.4
"2750",2019-12-31,"05G","E38000126","STAFFORDSHIRE AND STOKE-ON-TRENT","Child","3",1166,2087,55.87
"2751",2019-12-31,"05G","E38000126","STAFFORDSHIRE AND STOKE-ON-TRENT","Child","4",1295,2164,59.84
"2752",2019-12-31,"05G","E38000126","STAFFORDSHIRE AND STOKE-ON-TRENT","Child","5",1475,2155,68.45
"2753",2019-12-31,"05G","E38000126","STAFFORDSHIRE AND STOKE-ON-TRENT","Child","6",1483,2225,66.65
"2754",2019-12-31,"05G","E38000126","STAFFORDSHIRE AND STOKE-ON-TRENT","Child","7",1622,2442,66.42
"2755",2019-12-31,"05G","E38000126","STAFFORDSHIRE AND STOKE-ON-TRENT","Child","8",1600,2334,68.55
"2756",2019-12-31,"05G","E38000126","STAFFORDSHIRE AND STOKE-ON-TRENT","Child","9",1531,2400,63.79
"2757",2019-12-31,"05H","E38000195","COVENTRY AND WARWICKSHIRE","Adult","18-64",64679,114343,56.57
"2758",2019-12-31,"05H","E38000195","COVENTRY AND WARWICKSHIRE","Adult","65-74",12952,21983,58.92
"2759",2019-12-31,"05H","E38000195","COVENTRY AND WARWICKSHIRE","Adult","75-84",7203,12303,58.55
"2760",2019-12-31,"05H","E38000195","COVENTRY AND WARWICKSHIRE","Adult","85+",1921,4551,42.21
"2761",2019-12-31,"05H","E38000195","COVENTRY AND WARWICKSHIRE","Child","0",83,2238,3.71
"2762",2019-12-31,"05H","E38000195","COVENTRY AND WARWICKSHIRE","Child","1",666,2216,30.05
"2763",2019-12-31,"05H","E38000195","COVENTRY AND WARWICKSHIRE","Child","10",1646,2245,73.32
"2764",2019-12-31,"05H","E38000195","COVENTRY AND WARWICKSHIRE","Child","11",1690,2337,72.31
"2765",2019-12-31,"05H","E38000195","COVENTRY AND WARWICKSHIRE","Child","12",1659,2204,75.27
"2766",2019-12-31,"05H","E38000195","COVENTRY AND WARWICKSHIRE","Child","13",1609,2142,75.12
"2767",2019-12-31,"05H","E38000195","COVENTRY AND WARWICKSHIRE","Child","14",1537,2075,74.07
"2768",2019-12-31,"05H","E38000195","COVENTRY AND WARWICKSHIRE","Child","15",1528,2088,73.18
"2769",2019-12-31,"05H","E38000195","COVENTRY AND WARWICKSHIRE","Child","16",1381,2073,66.62
"2770",2019-12-31,"05H","E38000195","COVENTRY AND WARWICKSHIRE","Child","17",1176,2092,56.21
"2771",2019-12-31,"05H","E38000195","COVENTRY AND WARWICKSHIRE","Child","2",984,2380,41.34
"2772",2019-12-31,"05H","E38000195","COVENTRY AND WARWICKSHIRE","Child","3",1179,2238,52.68
"2773",2019-12-31,"05H","E38000195","COVENTRY AND WARWICKSHIRE","Child","4",1369,2265,60.44
"2774",2019-12-31,"05H","E38000195","COVENTRY AND WARWICKSHIRE","Child","5",1452,2464,58.93
"2775",2019-12-31,"05H","E38000195","COVENTRY AND WARWICKSHIRE","Child","6",1638,2292,71.47
"2776",2019-12-31,"05H","E38000195","COVENTRY AND WARWICKSHIRE","Child","7",1710,2471,69.2
"2777",2019-12-31,"05H","E38000195","COVENTRY AND WARWICKSHIRE","Child","8",1786,2446,73.02
"2778",2019-12-31,"05H","E38000195","COVENTRY AND WARWICKSHIRE","Child","9",1771,2306,76.8
"2779",2019-12-31,"05L","E38000144","BLACK COUNTRY","Adult","18-64",169583,310169,54.67
"2780",2019-12-31,"05L","E38000144","BLACK COUNTRY","Adult","65-74",20016,34107,58.69
"2781",2019-12-31,"05L","E38000144","BLACK COUNTRY","Adult","75-84",11560,22515,51.34
"2782",2019-12-31,"05L","E38000144","BLACK COUNTRY","Adult","85+",4109,8910,46.12
"2783",2019-12-31,"05L","E38000144","BLACK COUNTRY","Child","0",250,7087,3.53
"2784",2019-12-31,"05L","E38000144","BLACK COUNTRY","Child","1",1505,7500,20.07
"2785",2019-12-31,"05L","E38000144","BLACK COUNTRY","Child","10",4929,7368,66.9
"2786",2019-12-31,"05L","E38000144","BLACK COUNTRY","Child","11",4820,7066,68.21
"2787",2019-12-31,"05L","E38000144","BLACK COUNTRY","Child","12",4686,7182,65.25
"2788",2019-12-31,"05L","E38000144","BLACK COUNTRY","Child","13",4467,6830,65.4
"2789",2019-12-31,"05L","E38000144","BLACK COUNTRY","Child","14",4253,6554,64.89
"2790",2019-12-31,"05L","E38000144","BLACK COUNTRY","Child","15",4181,6430,65.02
"2791",2019-12-31,"05L","E38000144","BLACK COUNTRY","Child","16",3648,6318,57.74
"2792",2019-12-31,"05L","E38000144","BLACK COUNTRY","Child","17",3454,6449,53.56
"2793",2019-12-31,"05L","E38000144","BLACK COUNTRY","Child","2",2407,7565,31.82
"2794",2019-12-31,"05L","E38000144","BLACK COUNTRY","Child","3",3214,7435,43.23
"2795",2019-12-31,"05L","E38000144","BLACK COUNTRY","Child","4",3495,7343,47.6
"2796",2019-12-31,"05L","E38000144","BLACK COUNTRY","Child","5",3868,7965,48.56
"2797",2019-12-31,"05L","E38000144","BLACK COUNTRY","Child","6",4523,7872,57.46
"2798",2019-12-31,"05L","E38000144","BLACK COUNTRY","Child","7",5006,7241,69.13
"2799",2019-12-31,"05L","E38000144","BLACK COUNTRY","Child","8",5089,7214,70.54
"2800",2019-12-31,"05L","E38000144","BLACK COUNTRY","Child","9",4777,7521,63.52
"2801",2019-12-31,"05N","E38000147","SHROPSHIRE, TELFORD AND WREKIN","Adult","18-64",85379,182647,46.75
"2802",2019-12-31,"05N","E38000147","SHROPSHIRE, TELFORD AND WREKIN","Adult","65-74",19712,42539,46.34
"2803",2019-12-31,"05N","E38000147","SHROPSHIRE, TELFORD AND WREKIN","Adult","75-84",12546,25162,49.86
"2804",2019-12-31,"05N","E38000147","SHROPSHIRE, TELFORD AND WREKIN","Adult","85+",4074,10087,40.39
"2805",2019-12-31,"05N","E38000147","SHROPSHIRE, TELFORD AND WREKIN","Child","0",107,2806,3.81
"2806",2019-12-31,"05N","E38000147","SHROPSHIRE, TELFORD AND WREKIN","Child","1",754,2988,25.23
"2807",2019-12-31,"05N","E38000147","SHROPSHIRE, TELFORD AND WREKIN","Child","10",2390,3632,65.8
"2808",2019-12-31,"05N","E38000147","SHROPSHIRE, TELFORD AND WREKIN","Child","11",2470,3523,70.11
"2809",2019-12-31,"05N","E38000147","SHROPSHIRE, TELFORD AND WREKIN","Child","12",2444,3401,71.86
"2810",2019-12-31,"05N","E38000147","SHROPSHIRE, TELFORD AND WREKIN","Child","13",2307,3451,66.85
"2811",2019-12-31,"05N","E38000147","SHROPSHIRE, TELFORD AND WREKIN","Child","14",2429,3485,69.7
"2812",2019-12-31,"05N","E38000147","SHROPSHIRE, TELFORD AND WREKIN","Child","15",2246,3533,63.57
"2813",2019-12-31,"05N","E38000147","SHROPSHIRE, TELFORD AND WREKIN","Child","16",2298,3403,67.53
"2814",2019-12-31,"05N","E38000147","SHROPSHIRE, TELFORD AND WREKIN","Child","17",2036,3580,56.87
"2815",2019-12-31,"05N","E38000147","SHROPSHIRE, TELFORD AND WREKIN","Child","2",1392,3120,44.62
"2816",2019-12-31,"05N","E38000147","SHROPSHIRE, TELFORD AND WREKIN","Child","3",1700,3001,56.65
"2817",2019-12-31,"05N","E38000147","SHROPSHIRE, TELFORD AND WREKIN","Child","4",1842,3119,59.06
"2818",2019-12-31,"05N","E38000147","SHROPSHIRE, TELFORD AND WREKIN","Child","5",1946,3209,60.64
"2819",2019-12-31,"05N","E38000147","SHROPSHIRE, TELFORD AND WREKIN","Child","6",2122,3325,63.82
